transaction_id;customer_id;transact_date;revenue
9281574;a079bb2b5ba079b441-f64d-401f-a44c-d8add7ab2b5b;2023-03-22;887
9522688;a079bb2b5ba079b441-f64d-401f-a44c-d8add7ab2b5b;2023-10-11;1144
9502761;a079bb2b5ba079b441-f64d-401f-a44c-d8add7ab2b5b;2024-03-27;625
6061752;a079bb2b5ba079b441-f64d-401f-a44c-d8add7ab2b5b;2023-11-01;1057
7285303;a079bb2b5ba079b441-f64d-401f-a44c-d8add7ab2b5b;2023-07-26;440
5004476;a079bb2b5ba079b441-f64d-401f-a44c-d8add7ab2b5b;2022-09-14;605
7435211;a079bb2b5ba079b441-f64d-401f-a44c-d8add7ab2b5b;2022-11-09;1162
1903826;a079bb2b5ba079b441-f64d-401f-a44c-d8add7ab2b5b;2024-01-31;423
2127623;a079bb2b5ba079b441-f64d-401f-a44c-d8add7ab2b5b;2023-06-14;961
8882764;a079bb2b5ba079b441-f64d-401f-a44c-d8add7ab2b5b;2023-01-04;637
2421717;a079bb2b5ba079b441-f64d-401f-a44c-d8add7ab2b5b;2023-08-02;522
9116922;a079bb2b5ba079b441-f64d-401f-a44c-d8add7ab2b5b;2023-08-30;580
7138127;a079bb2b5ba079b441-f64d-401f-a44c-d8add7ab2b5b;2024-02-21;377
4363637;a079bb2b5ba079b441-f64d-401f-a44c-d8add7ab2b5b;2023-03-22;860
6433405;a079bb2b5ba079b441-f64d-401f-a44c-d8add7ab2b5b;2024-03-06;425
5612955;a079bb2b5ba079b441-f64d-401f-a44c-d8add7ab2b5b;2024-04-10;639
2644772;a079bb2b5ba079b441-f64d-401f-a44c-d8add7ab2b5b;2023-05-17;1186
1914103;a079bb2b5ba079b441-f64d-401f-a44c-d8add7ab2b5b;2024-07-24;326
4503713;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-07-26;875
3327873;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-06-21;1071
2189137;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-05-15;875
2133576;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-10-25;1238
3771205;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-07-26;907
7262877;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-01-11;1107
2568507;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-07-03;642
8779409;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-02-24;594
9927362;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-11-08;952
1822178;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-08-16;434
3786852;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-12-06;1019
4496187;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-10-20;737
1062065;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-07-12;61
4866696;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-05-22;901
90475;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-06-23;1114
5406158;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-06-28;446
3713629;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-06-30;948
7308092;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-06-21;1184
874582;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-06-21;993
6775378;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-04-14;621
1321485;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-02-01;508
5380357;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-10-06;537
8280017;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-10-25;575
6639294;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-07-14;517
3747004;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-01-24;326
1832961;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-06-07;1172
6655575;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-09-29;378
8057337;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-09-20;1228
2987653;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-08-07;259
6446534;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-07-26;715
991837;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-10-11;600
5541365;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-07-05;776
9739150;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-06-28;285
3844786;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-03-17;1213
5039582;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-05-08;837
58640;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-05-15;677
1016668;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-05-29;1066
418697;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-06-14;376
8924919;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-01-18;197
7093013;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-05-22;102
8857368;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-11-15;687
3185162;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-07-10;707
6275985;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-03-03;1016
4303889;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-07-03;804
3957852;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-02-01;1052
1720159;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-05-15;81
5600933;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-07-26;932
4412773;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-06-14;371
2971696;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-07-21;1138
9728827;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-11-29;552
146530;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-07-26;225
888662;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-04-14;1163
4066614;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-07-12;287
7661239;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-10-18;898
471544;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-04-21;1163
4830560;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-07-05;580
8059869;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-01-11;588
3370888;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-07-12;493
8776637;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-07-12;1052
5488768;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-05-31;590
3346529;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-09-20;473
6303141;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-03-17;608
6521594;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-09-13;1175
7542257;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-07-07;773
8552528;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-01-18;446
7368158;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-07-14;1218
3305467;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-01-25;1115
4972471;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-08-04;1255
8027597;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-08-16;422
7359451;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-06-07;622
2775271;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-07-17;569
4707917;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-09-13;332
7514602;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-06-12;583
3795467;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-09-27;351
8799681;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-06-14;562
272876;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-12-06;880
2608190;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-06-05;973
4733770;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-06-09;885
8266486;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-10-18;745
1102686;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-07-07;1164
9362866;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-05-22;691
9655767;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-10-04;284
7775911;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-06-07;61
1820918;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-01-25;641
9327144;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-07-05;266
8360482;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-08-16;418
4335344;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-02-01;1187
2222105;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-05-26;312
1814770;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-07-31;836
2716951;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-01-11;653
5597994;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-03-10;867
9699606;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-06-07;699
915951;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-04-28;681
3629973;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-01-25;657
7478595;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-01-25;715
5662196;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-09-27;860
143289;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-08-30;332
2406745;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-07-28;522
7516969;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-04-07;1227
892890;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-11-22;328
2132301;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-05-08;1117
85091;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-06-19;643
4343049;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-10-11;547
9321227;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-05-31;1284
9136764;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-01-11;858
8259458;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-06-07;87
6625193;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-10-13;934
8206678;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-07-31;702
5292573;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-07-21;762
4154310;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-10-04;1015
1833966;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-10-18;352
9044621;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-08-02;305
7716289;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-07-17;451
1870348;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-07-28;1254
809867;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-06-28;155
7187492;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-01-18;1026
8370140;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-06-28;463
9536033;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-05-26;831
9659417;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-01-18;958
3222722;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-05-26;365
9576173;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-08-02;720
1795747;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-05-29;816
8476262;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-01-24;542
7650367;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-03-24;544
2533702;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-06-23;1226
9274527;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-01-18;437
6499449;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-04-28;1238
5710381;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-01-25;435
8318335;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-11-01;375
5531071;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-06-05;513
9460197;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-09-29;1221
8692764;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-10-20;1159
6929094;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-10-04;439
5939182;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-06-30;1242
7470226;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-03-10;500
5367094;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-11-22;330
3782052;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-06-14;521
6080207;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-05-31;715
4180546;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-10-04;1150
5568563;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-01-11;1214
3911017;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-07-12;821
8853318;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-01-25;677
5981663;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-07-05;888
5888813;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-01-11;810
7955881;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-06-28;611
6172587;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-06-12;251
3842174;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-05-15;816
308674;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-06-14;963
9903697;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-09-27;875
6322386;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-05-08;1125
2242050;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-06-26;428
2756053;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-01-11;727
631527;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-11-29;1129
5079918;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-01-17;1298
1299992;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-05-15;838
5073576;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-06-14;270
2891603;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-06-16;708
4587888;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-01-10;1141
4612885;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-08-16;863
4215381;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-06-26;526
7477372;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-07-05;1025
8690880;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-07-12;1130
2198534;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-07-10;987
3706918;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-10-13;345
7688265;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-05-15;365
1250259;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-03-24;846
6803070;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-03-03;630
1903377;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-05-08;893
6210751;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-05-08;468
6126092;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-08-30;359
4903564;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-07-05;352
451046;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-09-13;1088
8776122;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-07-12;1053
7520219;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-11-01;1292
7033887;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-03-31;454
2414503;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-06-07;520
1376886;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-08-30;671
5625748;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-10-25;627
1634632;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-06-12;869
3881135;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-08-07;830
502912;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-01-10;743
6920044;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-06-16;945
7295390;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-02-24;524
111226;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-11-15;989
1213410;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-05-22;1202
8285880;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-07-26;1047
6947855;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-06-02;1333
1506910;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-06-28;1035
4409203;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-07-12;104
4204931;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-07-26;670
9295057;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-07-17;75
9721683;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-04-21;360
712615;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-03-31;1335
6926089;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-06-28;1000
7964127;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-06-14;659
3846463;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-06-07;1213
5367106;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-06-19;440
675682;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-06-26;354
9378407;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-06-09;381
1740352;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-06-21;445
4935740;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-08-04;703
5329031;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-10-04;64
9768997;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-10-06;618
3154881;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-10-11;1010
4770439;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-07-03;805
7539506;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-02-01;1206
9588597;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-04-07;619
3579108;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-10-11;298
4460162;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-08-07;445
7262603;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-01-17;870
4390130;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-07-17;567
7735847;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-08-30;700
8721911;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-07-05;355
8078752;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-09-27;1012
7098863;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-01-18;1007
209512;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-06-02;761
4611674;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-10-25;578
8480416;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-05-22;260
836187;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-07-12;813
196268;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-06-07;696
3913803;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-08-07;57
8867926;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-10-11;805
8452662;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-05-15;1025
1699230;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-05-22;344
2272746;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-10-11;973
158092;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-11-08;694
3968541;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-07-05;385
8401299;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-05-31;207
8843734;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2023-05-31;1173
5234770;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2024-05-15;1298
5676315;a3bc8f56d3a3bc8dcf-d9d4-48da-a57d-845e7d2f56d3;2021-02-24;1264
3226691;aaad387d67aaad3d4c-3793-4407-b9a2-7a40e3887d67;2022-10-12;1012
6971699;aaad387d67aaad3d4c-3793-4407-b9a2-7a40e3887d67;2022-10-19;492
6832726;aaad387d67aaad3d4c-3793-4407-b9a2-7a40e3887d67;2024-05-15;1034
1142795;aaad387d67aaad3d4c-3793-4407-b9a2-7a40e3887d67;2022-07-13;777
4338980;aaad387d67aaad3d4c-3793-4407-b9a2-7a40e3887d67;2023-03-22;573
4871361;aaad387d67aaad3d4c-3793-4407-b9a2-7a40e3887d67;2022-10-21;478
5104515;aaad387d67aaad3d4c-3793-4407-b9a2-7a40e3887d67;2023-03-08;785
4293929;aaad387d67aaad3d4c-3793-4407-b9a2-7a40e3887d67;2022-09-21;1147
6528357;aaad387d67aaad3d4c-3793-4407-b9a2-7a40e3887d67;2024-05-22;1033
437171;aaad387d67aaad3d4c-3793-4407-b9a2-7a40e3887d67;2024-08-07;756
4179169;aaad387d67aaad3d4c-3793-4407-b9a2-7a40e3887d67;2022-07-20;822
6427378;aaad387d67aaad3d4c-3793-4407-b9a2-7a40e3887d67;2024-06-26;912
2719229;aaad387d67aaad3d4c-3793-4407-b9a2-7a40e3887d67;2024-06-26;1068
5424248;aaad387d67aaad3d4c-3793-4407-b9a2-7a40e3887d67;2022-06-08;995
2317907;aaad387d67aaad3d4c-3793-4407-b9a2-7a40e3887d67;2023-06-28;403
7517624;aaad387d67aaad3d4c-3793-4407-b9a2-7a40e3887d67;2022-10-05;989
7690471;aaad387d67aaad3d4c-3793-4407-b9a2-7a40e3887d67;2023-03-08;543
